y_actual,y_pred
50.6475,53.43036358209425
47.97916666666666,61.53388819781669
61.52173913043478,78.14327151679841
101.4466666666667,76.55071611330696
77.46708333333333,76.2943903491436
66.19875,77.91588506916993
75.42458333333333,88.06987549407113
80.461,73.26964662384715
62.195,86.78555205862978
59.66,73.49022069640506
72.57695652173913,77.3918676054018
99.30208333333331,84.84332137681162
84.02333333333333,93.12993833333331
84.76695652173913,87.26888426054018
96.66833333333334,87.73404982354603
105.8947826086956,92.6184369381705
125.4021739130435,86.05570804787
101.3554166666667,89.5846561182477
61.41681818181819,77.73077523880104
80.23625,84.11841802536232
68.69625,81.14956719165339
98.1325,87.53008348649543
121.8663636363636,97.07259447628456
118.32,84.86710185530052
95.9709090909091,88.15408512516471
110.1070833333333,90.76975170936234
106.1083333333333,92.44386436509585
97.07478260869564,88.75420298186114
78.00791666666667,91.3989469059259
77.79666666666667,82.02841999295832
79.77347826086957,82.0893085309618
95.23291666666668,95.5618086335899
107.0054545454545,95.7707931102212
104.3170833333333,91.41093268543149
101.6126086956522,104.05735792414107
90.19083333333332,97.31690399374173
103.8321739130435,112.18824874176553
99.60625,100.57270482241444
105.7504166666667,99.9207519295604
101.8716666666667,93.03965363187221
115.1708333333333,100.39539452270685
123.8082608695652,106.31154334832881
148.8258333333333,99.54862418211555
146.4525,108.88806499687956
114.7554166666667,94.6417097073423
95.37541666666668,88.3768677739309
132.13125,104.18710794737109
208.0566666666666,97.66480249751106
95.9809090909091,111.79039134638309
127.8783333333333,115.54822151515151
142.4542857142857,109.02190474891053
131.5570833333333,102.61395737109922
114.8683333333333,99.34801043613173
129.6670833333334,99.96350111252688
84.71708333333333,94.54090400451001
55.83782608695652,101.14695935759892
58.78791666666667,104.64440582433866
90.44545454545454,109.00632361660085
80.26791666666666,93.58462069963628
112.9916666666667,116.96434830386235
114.9175,121.31075820158102
68.7175,75.45257471108602
99.83541666666667,136.7522138653617
146.1260869565217,131.0966737507058
134.8025,136.48164754611332
119.5575,137.13489458803878
125.228947368421,136.27054739695083
112.3545833333333,137.51812773762472
117.6170833333333,141.02998858366269
103.905,125.6346456134325
119.1704166666667,138.55382720927813
166.2425,139.08589191864294
148.44,154.4498258598406
146.3769565217391,148.08213146370537
154.6133333333333,155.16860795282005
213.5436363636364,157.11930261222466
187.2659090909091,148.01640246823825
169.2295454545455,152.54434814888012
95.56541666666668,158.77450117753622
137.0125,145.25938960544897
107.8295833333333,148.90235309100325
160.36625,155.28819220002413
209.7625,161.38180622859016
197.6041666666667,157.3847742094861
169.3209090909091,154.89028364616664
181.4254545454546,163.5911254540387
181.3213636363637,160.87631582321666
171.065,160.8245798877753
128.111,145.76337541745102
90.28416666666664,133.99262411945546
138.2795652173913,147.12286808865048
162.64125,162.78525738773908
207.9717391304348,165.09055115797253
179.83,162.42958790792548
154.1716666666667,159.49618238432467
155.82,157.0793243079928
180.1595833333333,165.80986394476903
164.7083333333333,181.39679789938324
186.29875,162.55082378439195
165.6729166666667,160.83946451248028
187.1504545454546,167.09005586545092
215.8330434782609,166.76122211910064
252.7025,167.7801424676531
214.2858333333333,171.92062826032668
216.8291666666667,161.68989228868952
187.9745833333334,156.72286619141735
213.2466666666667,174.0867708239224
226.8890909090909,160.53234630387726
187.60625,163.02813642477085
242.9504545454545,168.7456285423755
273.9604166666667,165.57852535612943
248.47,181.4076387624694
215.7716666666667,175.68352819209773
226.212380952381,174.67794669756574
115.9004166666667,133.75737292631277
70.15863636363636,154.7692534382646
92.12708333333336,149.15202394754996
146.4608333333333,150.85951926563774
131.4404166666667,154.21920547556311
187.7108333333333,176.03374178759648
172.4041666666667,185.29002823310748
43.46608695652174,54.06254106775185
39.71291666666666,54.26016433392123
43.98,66.76609668031243
64.60291666666667,75.1282732378129
67.81166666666667,73.65108020421604
66.21249999999999,70.28143179327067
63.68434782608696,78.41582924587486
55.20208333333333,68.12137654905835
60.60375,72.11158911493449
58.26458333333333,63.32938073828343
67.02541666666666,78.96144631250391
90.88416666666666,68.97582031199833
80.72500000000001,91.72917472002638
70.81695652173913,80.07149635800897
72.88875,78.21819308959157
87.52916666666665,93.10412474308299
110.5191666666667,79.99813466251139
89.96958333333333,92.4216142739507
60.61333333333334,89.05917837615281
