y_actual,y_pred
79.77347826086957,89.1925706768775
95.23291666666668,102.85878367239327
107.0054545454545,99.42063132766447
104.3170833333333,94.52022410469108
101.6126086956522,111.03870351206575
90.19083333333332,108.50978483253591
103.8321739130435,111.86279663225503
99.60625,93.48738487050132
105.7504166666667,109.3397108911483
101.8716666666667,90.61389520837668
115.1708333333333,101.78719465848413
123.8082608695652,114.20655931485909
148.8258333333333,101.18656005076505
146.4525,114.79977383526337
114.7554166666667,93.81742480317163
95.37541666666668,86.7461512061404
132.13125,111.81886191734274
208.0566666666666,97.58847179743667
95.9809090909091,110.92734726443496
127.8783333333333,108.27132237096363
142.4542857142857,102.75589467787137
131.5570833333333,92.41967560756304
114.8683333333333,91.48930768184395
129.6670833333334,103.58464521308625
84.71708333333333,104.21156128382485
55.83782608695652,116.97112639100027
58.78791666666667,103.59451128982569
90.44545454545454,113.23402077510497
80.26791666666666,96.87456393615794
112.9916666666667,108.97917095826686
114.9175,113.64385516827308
138.2795652173913,143.83840661584793
162.64125,160.06603811284197
207.9717391304348,165.6624685507246
179.83,159.57067257905135
154.1716666666667,161.1765733521551
155.82,154.06693337070539
180.1595833333333,161.56601626102156
164.7083333333333,164.56675139986822
186.29875,159.48097718050064
165.6729166666667,153.72473833992103
187.1504545454546,160.85514529922983
215.8330434782609,162.59234580180697
252.7025,162.67667252709856
214.2858333333333,163.0271679328643
216.8291666666667,158.85574813288162
187.9745833333334,152.31258027852584
213.2466666666667,164.67502995718044
226.8890909090909,156.5615736660079
187.60625,152.15931127305666
242.9504545454545,162.10801687017687
273.9604166666667,154.1968885431597
248.47,162.76777086888194
215.7716666666667,161.59593074487103
226.212380952381,169.8005664935066
115.9004166666667,122.83548179653681
70.15863636363636,139.41521652105783
92.12708333333336,135.4559741834679
146.4608333333333,149.97168931982873
131.4404166666667,155.45300430453605
187.7108333333333,158.93234850743463
172.4041666666667,159.2262388471673
70.92458333333333,79.86657011528327
83.7604347826087,82.8319584179951
94.63875,105.02518594231852
85.96125,90.6242062434124
82.52130434782609,105.06451330227746
76.40708333333333,94.90214710427257
97.11916666666669,116.47264134514893
95.885,124.40375510252046
97.105,121.60842441836574
110.7654166666667,102.29254650853909
104.1641666666667,129.55077176865092
119.3652173913044,123.96892734804291
128.0091666666667,123.50536718026542
117.6408333333333,121.11584874600038
90.34916666666668,117.7501164757248
67.33333333333333,108.74685304942192
91.02,128.03580579883877
116.9408333333333,147.00328483377405
111.5945833333333,134.87132184773935
119.9213043478261,151.66310407013466
135.8229166666667,152.40316937516715
144.47125,161.81272858405882
130.2008333333333,146.91256092844506
143.8895833333333,152.49018171112456
85.29625,101.98083483878924
46.7804347826087,110.29029841096073
60.465,102.70278586721255
118.63125,122.4143161358188
94.52208333333334,134.99172505074446
115.9208333333333,143.58481482669117
125.6554166666667,152.21461984318495
98.1975,82.38536767695219
118.8878571428571,110.64381724401646
137.00375,98.7310979701458
121.345,88.09398811704601
126.7269565217391,118.8371365668752
102.52,109.4698131749772
140.45625,116.53439674310248
136.3954166666666,110.2248641807754
126.74625,111.94587219088884
117.5483333333333,94.91068621896221
132.0320833333333,122.14979453650663
140.5079166666667,125.6093247921549
171.3141666666667,119.51201722342874
137.3122727272727,117.22214426174331
124.96,102.50838703886691
111.6836363636364,89.7125958726238
147.0979166666667,122.9414246210635
176.2066666666667,128.44491198597177
154.4271428571429,117.67288954848826
154.3333333333333,127.74740140026448
149.8021739130435,130.6769783937116
142.52125,137.9288477310949
132.8704166666667,131.27268493008708
135.4970833333333,131.5064115275133
75.79791666666667,97.26858258649501
42.47666666666667,102.03338597830788
49.9325,95.38286708262753
96.54875,111.6778021382508
90.80869565217392,126.1904074141915
122.71,124.21673512023641
123.8325,122.73696982529617
84.44666666666667,85.38101093123416
103.9691666666667,115.31112504635912
127.1929166666667,99.6882581031631
123.5679166666667,87.77760841658342
125.21,121.37860742246883
119.2229166666667,107.20489154034371
143.1416666666667,116.4146194613358
137.8668181818182,96.73572572761432
141.36125,81.93934110271975
121.0529166666667,91.06906193751907
138.9845833333333,113.60542222433361
171.5722727272727,120.27268082742584
165.16375,116.61158148934399
183.9354166666667,117.8764180262053
152.2720833333333,98.77460126992382
121.9225,86.5796111965933
144.6091666666667,111.05654458743962
173.7258333333333,121.71584873029913
155.4713043478261,106.7543781920133
169.6933333333333,118.38695948623268
174.7436363636364,117.89934907059954
217.2633333333333,127.23555791071885
140.9570833333333,107.76611137862332
153.4170833333334,119.80405952620487
122.4625,73.28492952358809
130.5688888888889,94.74036096217728
73.82409090909091,87.29220391474469
125.48625,108.60241953728763
107.1075,111.94215171208465
146.8958333333333,115.61532436276923
161.44,125.0664625933989
55.3075,79.63780551574388
63.30291666666667,100.36515570860301
80.23391304347827,95.28792979104233
69.955,112.67602319781673
66.37166666666667,112.21358575518688
58.70291666666667,99.09515082319857
76.39478260869565,103.65843789332668
73.81125,104.56232580043591
69.59833333333333,106.23552220882473
66.77333333333333,93.446117771522
75.25291666666666,112.44201820223701
76.81391304347827,113.37030002202796
90.84541666666668,115.4360297943104
81.71083333333333,107.11934980713418
67.54166666666667,100.42778593670819
64.06833333333333,88.93652489577458
74.39916666666666,114.49038436246242
88.55541666666666,122.67452941271544
76.07458333333334,112.57791258424801
78.52833333333334,114.9109756437536
92.69217391304348,130.4867455551842
85.73083333333334,136.1218301065411
84.26375,130.5550433658257
93.74625,129.4158289652358
53.89833333333333,92.86421590641783
32.78375,98.12737146012842
38.01458333333333,91.67407253381889
61.395,106.74930796596614
56.75,118.39387407776252
79.18291666666667,122.87291109474116
81.23416666666667,115.12297631110877
98.54666666666668,85.90390565325215
117.3116666666667,108.76494673727684
134.1854166666667,96.32734515629298
133.4108333333333,116.63975733941787
123.974347826087,117.5814272006979
108.6429166666667,105.15043343949529
147.69625,115.79043435423279
147.4618181818182,107.03307733497623
146.7883333333333,106.66465395302257
135.5066666666667,94.3021143597465
129.5270833333333,116.18083302936196
153.5745833333333,116.8532763892896
145.9663636363636,117.70537573533349
153.1170833333333,109.60357640059027
123.69125,98.7447119654621
100.61875,89.9728270736872
126.9883333333333,119.61651929190941
166.93625,128.9231818290825
141.4333333333333,119.01949084372238
154.77375,129.72885691669887
166.6405263157895,133.58590066118862
182.6154166666667,139.5152322019063
157.7441666666667,141.27269534500778
159.93875,127.41052809569605
85.89166666666667,92.74113723494499
47.67086956521739,104.28401551197248
57.15708333333333,97.17146329365082
107.3629166666667,108.45967055783656
87.94458333333334,128.81961221281964
127.745,127.22338814930498
117.92625,131.57913967859372
