Latitude,Longitude,Time,Albedo,Downward_Long-Wave_Rad_Flux,Downward_Short-Wave_Rad_Flux,Wind_Gust,Planetary_Boundary_Layer_Height,Latent_Heat_Flux,Pressure,R_H_L103,SHTFL_L1_Avg_1,TMP_L103,U_GRD_L103,ULWRF_L1_Avg_1,USWRF_L1_Avg_1,Vertical_motion,Visibility,Station Name,PM 2.5,AOD,Precipitation_Rate,Sine_of_Month,Cosine_of_Month
22.63000000000046,88.35200000000168,2021-01-14,5.918999954228305,325.8043554687276,210.1799999999785,3.175898132323915,321.1847592768349,27.56316124734261,101240.512375,48.9981994324102,63.94173434436797,292.9184494628789,0.0936381726233488,426.4720603026615,25.50600000002696,-1.750816843986806,24134.853515625,Belur Math,107.9434782608696,0.8354230761508525,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-15,5.961519939427395,313.3319697265371,214.8100000000015,2.371548946381478,341.9742358395242,29.07927981576557,101091.4311250001,42.53289892579906,59.97345599354023,292.0081828613139,0.6542425136547505,420.498487792892,26.15900000002948,-1.330113054276335,24135.0859375,Belur Math,112.2116666666667,0.8073106527320507,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-16,5.942040218357954,315.7347619628575,214.7200000000122,2.688348463057198,347.2072626952933,26.83857394418056,101005.3040000001,45.72940008548667,56.25340237421094,292.4703625488143,0.9173514661754424,426.4554519042124,26.21000000003032,-0.8494224433884476,24135.099609375,Belur Math,135.6660869565217,0.8327884316427063,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-17,5.919120136265442,317.0184741210728,216.0200000000168,1.96520034408708,389.1244338376839,29.51812767800972,101296.5704375001,44.60529974370165,61.26747879020919,292.8224604492031,-0.5429345002213694,421.6388830565595,26.0570000000278,-1.056620699882325,24134.974609375,Belur Math,149.82,0.7812451481780912,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-18,5.908520141605888,316.5483684081927,216.8499999999977,2.342903711315695,349.5442180170596,27.85239862069211,101281.48475,43.84989889530245,59.61253527826662,292.9939768066276,1.053602602001915,424.7956706542307,26.23700000002711,-0.4064479875540521,24135.12890625,Belur Math,153.86375,0.7381416082255903,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-19,5.820720039371973,336.2570620116886,212.5,4.216823146811423,436.4393103020169,30.37678347787712,101060.4924375001,58.7147989502348,62.89310375968134,294.1948393554572,2.264628154756298,430.7386254882132,25.25100000002649,1.703315964697351,24135.0625,Belur Math,187.6845833333333,0.7528281211893164,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-20,5.731960021976539,370.8719130859161,168.639999999954,4.261141849513809,493.2049023432802,26.62981278999202,100990.4556875001,60.77100033573016,48.69387963862857,296.6091208496022,2.644430442811681,441.4009089354895,19.72100000001456,1.06778779888642,23647.39442188141,Belur Math,101.205652173913,0.795844256878106,1.379999965112172e-06,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-21,5.878520057682207,323.1310473632617,221.958000000013,3.984667510981336,487.0418315409067,34.00271842967377,101125.1782500001,36.42910116580423,58.93404928581091,294.0014999999875,0.6428156335374711,430.5719829100866,26.62600000002649,-2.997539894102863,24134.892578125,Belur Math,108.5104166666667,0.5735356905513499,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-22,5.87505997848893,308.1927163085725,223.6999999999954,3.221289382936154,372.6458281241515,33.41996667491373,101213.2911250001,35.36940084840954,59.17700427236328,292.4938554687361,1.113596374037167,420.8445161132015,26.82000000002519,-1.674144953727792,24135.013671875,Belur Math,102.1352173913044,0.9348424399253504,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-23,5.843799953464326,312.9164355468587,223.6999999999954,2.655140991210473,413.4546721188946,31.31894400034606,101181.165,40.72990042116455,59.56057128901869,292.9076601562363,1.294967634201259,424.4863542479591,26.76400000002388,-0.8974375200268313,24134.919921875,Belur Math,119.6591666666667,0.7781541824315877,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-24,5.796479824069848,327.6538435058015,223.5200000000168,2.432788021079148,340.3193737788258,28.57790777598198,101225.857,56.802399993902,58.2952677306907,294.5526223144431,1.278361950873627,436.3559526366347,26.26400000002388,0.5297884712169603,24134.9921875,Belur Math,4.109523809523809,0.8125872177783225,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-25,5.714020023349107,350.7453176268942,218.2290000000414,1.80541268444255,412.6070373526851,27.1812608033179,101256.7771250001,59.5208993835414,67.00875656124191,295.6504191894398,0.2827367358185545,447.5205185546312,25.47300000002771,-0.3121802728209115,24135.07421875,Belur Math,59.56086956521739,0.6980751991276615,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-26,5.753719764712796,332.2039130858992,222.7939999999926,2.733433282850503,372.0600952142865,34.19524508677761,101263.7625625,42.65229940799743,69.74480999745884,294.5733725585813,-0.4708977420343035,432.1848740233633,26.20400000002412,-1.968637578964885,24135.05859375,Belur Math,106.6,0.8335339426993763,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-27,5.77097989654856,313.2804936523088,227.5,3.445374498362329,302.8125581037775,34.82325488292563,101366.1575625,34.54460073856343,66.68771694932894,292.7702155761582,-0.4214884035597782,420.8890874022604,26.96300000002304,-2.688527441025414,24134.90234375,Belur Math,108.5295833333333,0.800782916844982,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-28,5.82245983887032,294.3129999999622,235.8750000000075,4.000467735289465,264.0246613755971,36.54498626720696,101424.503625,26.40020060732386,61.7470500181693,292.6536474609242,0.5212648568155591,411.8982958983522,27.88900000002388,-2.977217594148434,24134.90625,Belur Math,96.35833333333332,0.3536357207256499,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-29,5.736740158083933,310.8331606445022,231.8650000000028,2.364829057691144,276.4659284666701,34.23173742686999,101346.7480625001,29.66699963383207,58.88120993038656,293.1609577636587,0.2330854397998155,422.1643366698379,27.03200000002174,-1.228373270038412,24135.02734375,Belur Math,114.7634782608696,0.7747702956292152,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-30,5.654740135195306,320.7596416015442,227.8209999999857,3.71145435332667,314.808349118886,35.06945233165685,101359.8964375,32.36589949039467,70.2152557982225,292.6210192870966,0.6434022536264954,421.7625922850854,26.37000000002029,-2.985195831297625,24135.1328125,Belur Math,118.9916666666667,0.8225088834754589,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-01-31,5.793000049593717,287.9674042968498,240.9630000000023,3.428027858729393,315.7493254380608,36.58636071789223,101539.04925,27.54780038455892,65.33191729721648,290.6683503417817,0.5316601743692138,407.9460703124157,28.52300000002281,-2.568515424726993,24134.880859375,Belur Math,122.1516666666667,0.8082088589675892,0.0,0.4999999999999999,0.8660254037844387
22.63000000000046,88.35200000000168,2021-02-01,5.749879981997111,291.7275170898193,240.7260000000034,2.765832380293413,365.1673366685511,35.42814932262816,101646.1321875,30.82199980166572,68.65038580311833,290.4317292480314,1.370584533692321,407.0606518553795,28.28200000002174,-1.561155862806947,24134.96875,Belur Math,112.3904347826087,0.7523081338365778,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-02,5.711040031435429,300.6007639160015,240.0,3.071827013013713,393.8638886706877,35.99785643017438,101570.39425,34.76869943241597,66.50038482658347,291.3699064941264,1.44028756809397,413.4607980956258,28.00400000002296,-1.84336211681414,24134.966796875,Belur Math,123.3575,0.695763451245331,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-03,5.68970021438815,305.2736838378758,241.0200000000168,2.559074289323012,363.4560534655075,36.32629550182858,101482.3755,34.46429994204892,66.44717971796065,292.2114374999874,0.8872287440304183,417.9154079589079,27.98500000001936,-1.573943894389394,24134.888671875,Belur Math,142.5920833333333,0.688273966311128,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-04,5.657999771120212,312.596999999988,240.9829999999946,2.586765350339194,386.4811342769302,36.65806697094612,101399.236375,34.73770025638413,64.98992532346273,293.2378076171727,0.1087168536136191,424.9823291014879,27.84600000001997,-1.888581611631576,24134.880859375,Belur Math,129.1547826086957,0.5616765021917858,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-05,5.620080230714786,321.1159938964682,240.3040000000048,2.235389129637367,404.1244084467881,35.94990036023434,101229.50225,35.23579858402459,62.31190771486034,294.3771249999872,0.7788044872255224,435.8870778807709,27.60100000002043,-0.6083572273235307,24135.12109375,Belur Math,121.4183333333333,0.2589681229173483,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-06,5.561719848634629,332.2737255859258,237.2889999999959,4.823456634524844,530.1658657205519,38.18301481640945,101198.886125,39.38419863895075,67.00098425286492,295.0215278320208,0.4992981085810555,437.9965390624392,27.0500000000196,-2.665768795014442,24134.90625,Belur Math,116.80375,0.8281315352079496,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-07,5.504180191041892,331.0589130859314,214.8109999998913,5.365336376186526,534.082720456979,36.52376466380738,101373.3180625001,44.20690090947559,64.37175253277664,293.3697795410037,1.132587643629189,426.7536806639799,24.34100000000456,-3.42182873535005,23522.76910936902,Belur Math,55.615625,0.7352443218235383,2.59999999344492e-07,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-08,5.577020130158974,314.6099999999853,244.6319999999949,3.621038030622609,385.8745234361296,38.89721527112334,101357.9035625,36.72629895023789,71.379946960376,293.7768730468626,0.9354683618554018,424.5016914061714,27.92000000001913,-2.804939580917949,24135.111328125,Belur Math,67.389375,0.4176242089975329,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-09,5.586520118714763,312.0879999999778,249.177999999999,2.529271595003006,346.3723403315004,39.64766757215601,101251.8515,33.95350115970641,67.02486419674321,293.9663654785022,0.8023774118432492,428.1716591796002,28.47100000001997,-1.20834224987094,24134.998046875,Belur Math,105.6366666666667,0.3043118674052883,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-10,5.533159851075524,322.147999999985,247.5349999999975,3.042775955189398,362.5094020996074,37.35649330151563,101077.675,37.0180007629569,65.39222451778416,294.452615966787,1.785954396247659,439.5188278807909,28.09600000001997,0.6608528423257813,24135.033203125,Belur Math,135.5781818181818,0.793451664559144,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-11,5.481279865266103,334.4179999999736,244.7030000000051,2.963121778485464,383.8593498517693,36.2262044831564,101100.4234375,49.90470181277448,72.36098547362154,295.2891562499872,1.616861969948024,443.9835734862531,27.53100000001974,-0.1041675677304645,24135.046875,Belur Math,98.0568181818182,0.8048297368583998,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-12,5.44056027603264,335.0936813964535,240.9290000000085,3.106287820818804,549.8894487289779,39.53638211073224,101196.732875,45.98949929812163,68.34713653558627,295.8196589355352,1.830640501979553,443.0205842284426,26.80400000001806,-0.2077156770227535,24135.142578125,Belur Math,97.66708333333334,0.6235667867372746,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-13,5.419659851075281,339.8533852538715,246.5480000000119,3.056657915110516,437.5264729000809,39.50136456312436,101203.684125,46.94600073244783,73.73170404049304,296.0107299804574,1.912904965400489,446.8471962889827,27.42000000001913,0.6579869976016973,24134.890625,Belur Math,136.4995833333333,0.8118449449570474,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-14,5.432680080414702,340.7490759276924,249.9180000000039,3.205858083710643,485.0416699217203,39.70008074965135,101105.81875,52.64369982912859,71.65265899653912,296.5547734374895,1.860950225829226,452.1064790038249,27.80400000001806,0.954689523215128,24134.97265625,Belur Math,90.85208333333333,0.664493250844891,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-15,6.097840049720871,342.7190759277199,251.7029999999976,3.13450577163524,443.4985944814526,39.15431663526309,101030.32925,44.38069982913101,77.9200386962402,296.7332194824103,1.891474754335627,451.814978759713,28.0860000000153,-0.249577156659897,24134.9453125,Belur Math,66.02347826086957,0.723451101780065,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-16,7.303139842966786,331.3749999999697,255.5730000000009,3.470885372165559,397.2107043439555,45.0794874574278,101060.656875,33.48330076601452,69.19337762446882,296.7338845214712,1.79474919605434,446.687235595616,28.75300000001722,-1.160973694326532,24135.0625,Belur Math,108.42375,0.5951914575410836,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-17,8.300980018613267,356.193948974567,248.6770000000103,2.30612722396225,398.8046005846661,41.27257241835687,101158.9315,44.44879898072934,72.00027087400068,297.6115295410036,0.6268033032382903,461.5705935057987,27.45600000001484,-0.6993970327413989,24134.908203125,Belur Math,125.29625,0.7016685843446594,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-18,8.499059959412511,360.8459999999673,246.1969999999536,2.861124456405118,463.6016926259281,44.32138694778227,101321.9647500001,41.29210147097346,74.71963305659344,298.4139128417862,-0.6681656589509727,459.8772036131886,27.31600000000971,-1.026420269494401,24134.900390625,Belur Math,104.40625,0.7294857854408242,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-19,8.570179977417428,365.4749999999619,222.8330000000351,2.821904586792092,442.3597233871059,45.40787432877188,101452.3928125001,33.1945985565424,61.74366284173838,298.2063991699083,-0.861932576653474,456.3616066893868,24.76500000001634,-1.41270523071485,24135.01171875,Belur Math,109.3670833333333,0.8284928441045181,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-20,8.709339965821233,359.4958884277065,209.6849999999802,3.934505224217865,476.3036499005867,43.87943405165792,101409.8851875,34.48199887087887,52.3811616210041,297.7780368652214,-0.2263350687044466,450.581118896388,23.62000000000908,-1.101849416259316,24135.068359375,Belur Math,110.1921739130435,0.8101145386698287,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-21,8.771000106811584,342.2073564452829,260.397,2.592465705875054,645.3931772443079,51.62959321611256,101322.8261250001,34.14880056764921,73.89097625723875,297.2931357421734,0.9832614307401106,448.8759536132005,29.50300000001722,-1.13968249464315,24135.08984375,Belur Math,111.7060869565217,0.6549245223444686,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-22,8.94761980438189,337.7785083007542,264.7439999999975,3.185603534698752,557.9012329082802,51.39579782121652,101194.157125,29.84369985964086,68.73433111567017,297.1756711425644,1.017174073217963,453.1233510741247,30.13700000001614,-1.043569438458649,24134.9765625,Belur Math,127.574,0.8183612057735621,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-23,8.928300476073886,344.9762761230203,263.3510000000034,3.374924377430906,622.5742622065698,51.70455505387935,100973.811375,41.24040130617061,71.78249414050555,297.6066208495984,2.130056700708228,455.9733815917383,29.93800000001698,1.556213077538467,24135.146484375,Belur Math,117.6445833333333,0.5432602908211285,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-24,9.090479843138947,348.4859999999815,265.4019999999968,3.143093685148552,500.7730283204083,50.33320845048533,100832.0751875001,44.92930053716132,76.877971008235,298.0442106933452,1.908959742547274,456.8644313964127,30.22500000001469,0.0925298657436482,24134.94921875,Belur Math,90.86708333333333,0.5871663673402244,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-25,9.034559936524907,343.3169999999777,269.8370000000004,3.834820533750011,518.7729575203055,55.60374084490953,100703.4198750001,35.53799923709899,69.39811267084258,299.0837060546752,1.630899974825052,458.0860292967913,30.8360000000153,0.4966133499146067,24134.94921875,Belur Math,103.6578260869565,0.2524173709355222,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-26,9.131520019532855,346.7585415038955,270.0219999999793,3.390587635035568,391.1791840820854,58.1056846620473,100525.6450625,40.83429858403319,64.81397473137235,299.5338208007696,2.093740283967729,461.6406269530578,31.0860000000153,0.6702756090141948,24135.08984375,Belur Math,89.79833333333333,0.4686628683627861,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-27,9.167380012511869,340.8719999999844,276.147,3.83771589469516,667.0595244151748,59.10576840228104,100544.804125,34.38390031438172,65.0683600158081,299.4822048339699,1.373052182196486,461.978307861259,32.1000000000147,-0.1507974019039034,24135.0703125,Belur Math,89.70791666666666,0.0997626724906333,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-02-28,9.106759735106952,357.2006313476331,271.1829999999995,2.994701040259147,510.6808244637446,57.85760296649491,100662.45675,47.84499920659586,67.57586859122145,299.8816491699093,1.657401923177847,468.1690366210319,31.0860000000153,1.12987419700848,24135.0546875,Belur Math,71.1975,0.2365109193408859,0.0,0.8660254037844386,0.5000000000000001
22.63000000000046,88.35200000000168,2021-03-01,9.26879994964511,363.7669999999938,270.4199999999946,5.383844141002496,428.6627919918831,54.69487551896796,100865.4850000001,55.09770068363751,76.33084771720078,300.2731445312422,1.799210283280101,470.1872431640063,31.04000000001493,2.51039605522009,24134.9453125,Belur Math,55.47136363636363,0.3705808144345697,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-02,9.21184033966011,363.1899999999716,273.0419999999982,4.08058625411591,531.4344257808785,55.08767745989027,100950.6645625,55.83540130618297,78.04454638661872,299.7132214355391,1.923028747561892,471.6914133300305,31.41500000001493,2.048262247082126,24134.953125,Belur Math,74.04416666666667,0.5285613775252358,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-03,9.707340080259764,342.3873383788911,285.2119999999891,2.329776971817925,441.4242075174321,60.22012387103241,100965.192875,35.99520098879655,77.89246466053345,298.7135739745956,0.8458123750690725,458.5815703124299,33.49400000001455,-0.0597320295573893,24135.0078125,Belur Math,59.88826086956522,0.3440608265790511,9.360000324379812e-07,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-04,9.65127980041408,337.7949999999755,282.3429999999991,3.530779224385586,375.5043376462971,61.59230020161084,100971.618875,44.21530136110446,72.24492376694322,298.0684792480339,1.874758172989305,455.7182695311743,33.11900000001455,1.675375351901116,24134.998046875,Belur Math,125.4729166666667,0.4018293900863791,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-05,9.26597982025185,359.3319999999961,279.3489999999957,10.39502449797942,576.7377299799823,56.10856906144917,100837.3226875001,54.4764000244549,77.43140917956404,300.2470856933529,2.13619201850609,468.9791362304327,32.49300000001255,4.800631736755341,24135.1171875,Belur Math,66.62739130434782,0.6223733667024168,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-06,9.806299942015343,348.7449999999937,283.4919999999972,5.687938987731638,394.1407360838467,63.86300167866521,100877.0278125,42.37280096440379,69.27945617666532,299.5919184570224,2.558345708848351,465.4808339843129,33.18300000001278,1.890554130557094,24135.021484375,Belur Math,73.25458333333334,0.3633231834364879,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-07,9.813759849546926,356.6159999999986,283.103,3.000079332346988,482.2073444806575,57.79813461321517,100929.0743750001,43.37569903570469,75.25400781245108,299.4374616699082,1.37455906105278,473.2882265624323,33.09100000001203,1.542656206132038,24134.962890625,Belur Math,78.56916666666666,0.2710162672861723,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-08,9.673960098267996,362.6709999999813,280.9159999999962,6.99286463546782,566.3340302731727,62.6971239625887,101015.9218750001,56.86139920046316,82.6238645628227,299.6165871581935,1.306188006400619,465.8665698241626,32.79500000001539,3.696029273985893,24135.052734375,Belur Math,69.91478260869565,0.7197305440915851,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-09,9.60046006774986,368.1729999999911,282.2120000000004,9.646188369744552,746.5413447257813,60.56063870256465,100986.9160625002,54.51270132451909,78.83179125963863,300.7646691894422,2.065194231030768,474.8011699218378,33.11400000001409,4.858549720761885,24135.0859375,Belur Math,44.54875000000001,0.7243522644055771,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-10,8.53329978942505,381.1470000000208,260.0229999998285,8.288603324874694,680.9669711905506,59.56101171890619,100978.5823125001,56.04369946295648,74.1647813108383,300.9231027831928,2.122205926891623,475.5321755370512,29.68299999998829,4.1965475616419,24135.0390625,Belur Math,37.39130434782609,0.7608808875066986,0.0,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-11,7.405960018160437,392.6409602050846,257.3409999999174,5.870324050900845,537.4955727531503,61.06134143084616,101087.5204375001,60.58339971927063,86.51223138408206,300.8844619140522,1.291952534675263,475.5986403808313,29.42100000000412,3.894178907396877,24134.93359375,Belur Math,38.71583333333333,0.8125426769263293,3.148000015075549e-05,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-12,9.247740104671951,398.5480000000081,250.2899999997447,5.303151996612516,512.4576618651639,63.73298330703926,101212.5345000001,56.06279864505534,77.12891937229338,301.1245651855393,1.72294036388718,478.2599999999387,28.54099999997749,3.03298855209465,24135.109375,Belur Math,47.3795652173913,0.8308080911662529,2.411799987024404e-05,1.0,6.123233995736766e-17
22.63000000000046,88.35200000000168,2021-03-13,9.70679994201524,386.3550000000093,273.1539999999643,6.31168508910134,568.3581010745256,69.07821972677125,101125.6388125,56.56009988407251,87.25250012185904,299.8736726074178,3.646315773012895,472.9168842773111,31.83900000001177,-0.1490347356795455,24134.888671875,Belur Math,83.33458333333333,0.7080360531823191,1.199999969680806e-06,1.0,6.123233995736766e-17
