Latitude,Longitude,Time,Albedo,Downward_Long-Wave_Rad_Flux,Downward_Short-Wave_Rad_Flux,Wind_Gust,Planetary_Boundary_Layer_Height,Latent_Heat_Flux,Pressure,R_H_L103,SHTFL_L1_Avg_1,TMP_L103,U_GRD_L103,ULWRF_L1_Avg_1,USWRF_L1_Avg_1,Vertical_motion,Visibility,Station Name,PM 2.5,AOD,Precipitation_Rate,Sine_of_Month,Cosine_of_Month,weekday,oct_feb,march_may,june_sep,nov_feb,june_aug,sep_oct,nov_march,april_may
22.63000000000046,88.35200000000168,2022-12-12,5.806000007632326,336.7971550292774,197.5838796386703,2.647390180588018,300.1703530272063,37.83224632278912,101115.4145625,33.52659974673466,38.14222998038476,296.2448388671776,0.1346473156207128,436.1864768065734,23.36899128724937,-2.184679171565913,24135.09375,Belur Math,123.8082608695652,0.7436000000193778,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-13,5.761399726870719,348.9817014159909,193.9588778076157,2.6550031356791,292.7208349606125,38.04297717301165,101149.9978125,31.8620999450957,40.8513823241355,296.7464904785052,0.2637499685274357,440.4889560546169,22.76248030092116,-2.186326792719394,24135.25390625,Belur Math,148.8258333333333,0.6391999999979172,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-14,5.808960090640445,338.1902888183268,196.4232874755885,2.937173757547877,325.5024858391831,38.84512808243796,101183.4867500001,27.49250000002857,38.33178540027554,296.2354863281136,0.1950905041700784,437.7984768065666,23.22179174806596,-2.495997659684086,24134.890625,Belur Math,146.4525,0.7448678374307351,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-15,5.847979869845906,320.2441767577737,199.0590596923861,3.800522844307618,359.3654670403378,38.64581559769837,101101.4833750001,25.18599983217754,37.40008139022845,294.616631835926,0.7126178359992608,427.809734619059,23.70972793581089,-3.058747394564266,24134.890625,Belur Math,114.7554166666667,0.3800000000069843,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-16,5.980399791720936,298.9058168944993,207.6673619384774,3.94258121871068,314.9896855461663,37.26779060379476,101125.4025625,24.2372999725591,37.34255929549149,292.9704121093628,0.8183590855607408,417.8443862303849,25.26283201601202,-3.266236783982937,24135.0625,Belur Math,95.37541666666668,0.388800000004807,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-17,5.979460018161319,296.1829746093521,206.9209553222654,3.299612829201996,289.2273769525653,35.44543081679772,101196.0165625,25.27690028383596,36.11394827255299,292.6490895995992,0.8201052503574072,415.2597548827391,25.18563241579231,-2.81078588485832,24135.0,Belur Math,132.13125,0.7542000000029803,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-18,5.892959911349772,320.7294807128987,199.9052139892487,2.348277854913538,321.6849033200978,29.71131045544044,101171.474875,43.48910034184179,44.67014498893538,293.6776066894452,0.6006833126526687,423.0853601073652,23.98537583925226,-2.076511293411471,24135.09765625,Belur Math,208.0566666666666,0.7226650714874094,0.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-19,5.877520069125799,331.9676791992136,195.5678637695271,2.195877424236251,368.7322255856545,29.42539347851574,101056.8295625,45.5830991821699,46.34804608146234,294.4936137695234,1.19601330184749,429.5433283690873,23.40742388917972,-1.679059898378793,24135.052734375,Belur Math,95.9809090909091,0.962499999984086,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-20,5.904380012515672,324.0404816894606,199.5590019531202,2.358008142466919,396.7049975583159,31.64863720716176,101020.3665,38.84119982916393,43.82579821768766,294.4147082519452,0.4893459396355049,428.4893369140101,23.98921685792997,-2.02776321411271,24134.92578125,Belur Math,127.8783333333333,0.7793543338767304,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-21,5.88251993561132,323.6039758300959,197.9208404540917,2.622883399960497,360.7981142575334,30.75515394604499,101080.7405,38.74689971928649,43.54989422599744,294.2724345703039,0.789636979103195,427.1788383788545,23.73022404481865,-2.345198802950061,24135.0390625,Belur Math,142.4542857142857,0.7561735630033571,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-22,5.992439994816017,326.7715642089636,159.9232202149696,2.468273551939284,290.0321647948867,27.38588014233335,101033.697875,32.60129899599661,26.9894844970406,294.4490500488206,1.243021482467307,420.9174858397985,19.33952066043172,-1.798979296685224,24135.04296875,Belur Math,131.5570833333333,0.6371241450383981,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-23,5.87392012787245,318.4565180663908,194.6749764404632,2.950029918666161,278.4122180173471,32.69755131544713,101123.4271250001,28.97959953311297,35.80225195306375,294.5739599609275,-0.4108197067984961,424.1318920897838,23.3437915344485,-2.402871200563933,24134.94140625,Belur Math,114.8683333333333,0.451200000018143,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-24,5.913480026248839,326.8600922851349,199.1929167480449,2.472494482040062,259.6193724363523,32.89904644789075,101155.9403750001,32.87040011598884,38.04316955560705,295.0903220214749,0.4351358301635981,430.3524614257069,23.99801586916184,-0.9323826937701029,24134.876953125,Belur Math,129.6670833333334,0.6997000000218555,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-25,5.858199996951976,344.4940983886653,195.1936816406216,3.663897920603323,361.9530754391193,31.99014135755186,101231.1459375001,48.53300033570706,41.28208322134273,296.2475612792914,1.007151815890371,439.5896032714372,23.30550407411732,2.58198551940903,24134.8203125,Belur Math,84.71708333333333,0.7046000000402157,0.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-26,5.844219871524747,352.2973139648315,193.9175621337854,3.314763666143648,349.2472148431759,29.30425898754387,101365.6136250001,55.35860031129632,45.37612564079429,296.5238051757756,2.245604873656742,445.0285720214474,23.0989598541466,1.32894854545453,24135.00390625,Belur Math,55.83782608695652,0.8657900967477641,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-27,5.826819950107595,360.9614938964749,192.3682038574176,3.734972663875591,361.9370280751986,30.71519100964704,101292.1828750001,54.32149887086527,51.16672143547451,296.9323303222593,2.119645970346367,445.6684226073796,22.85758410646593,-0.6265164234048028,24070.78520313264,Belur Math,58.78791666666667,0.8508220076582534,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-28,5.873440097812745,333.8746823730362,195.9411820068293,4.654986415859048,358.0668920890973,35.60902951064254,101417.2799375,34.38919850162378,47.71170410142057,294.4474155273346,0.3472105579371954,432.2485842284555,23.47716795351199,-3.370876007080713,24134.974609375,Belur Math,90.44545454545454,0.7502999999999013,2.040000023873254e-08,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-29,5.968439922336746,305.6623605956815,202.8012197265614,3.543334707255158,339.6338847646761,32.70621344007715,101609.3784375001,30.59240045169143,46.03032037339781,292.417031249989,0.7273443264956881,416.2726328124234,24.6696005249252,-2.756538059235824,24134.88671875,Belur Math,80.26791666666666,0.6969000000098894,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-30,5.931500030521611,312.7233708495873,200.6742005615231,2.165529491422433,322.7698708487793,31.20044941723971,101636.4782500001,30.95510014346483,48.47511853016003,292.5711848144422,1.051728302002224,416.6916708983654,24.27932798769379,-1.431946528434785,24135.04296875,Belur Math,112.9916666666667,0.7846710801141353,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.63000000000046,88.35200000000168,2022-12-31,5.937339935306806,320.7945971679495,201.4745139160141,2.055511167525898,281.1539245601844,28.41118586742499,101601.3611875001,36.57890161135246,42.32689859005315,293.5235842285053,0.3708483941545876,427.3801064452374,24.40478422548686,-1.403341678618863,24135.048828125,Belur Math,114.9175,0.789848244193048,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-11-30,7.365320327760523,371.0090100097555,221.4577237548787,3.639517853731751,347.6387619623392,55.05742987082321,101173.9299375,44.02574923708949,50.35182234177436,297.2088723144447,0.5531137418755455,454.9684846190913,25.23527198792993,-3.00598723411689,24135.005859375,Ghusuri,90.28416666666664,0.3980000000014274,0.0,-0.5000000000000004,0.8660254037844384,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-01,5.72929013633915,344.9146494140444,203.8028502807618,4.802925073617017,390.3731965326624,49.30291543598696,101124.07821875,43.40105017093868,38.07389526350786,296.7260488281149,0.2626386207933701,442.8130089110679,23.75256815339561,-3.490544805528148,24134.984375,Ghusuri,138.2795652173913,0.3716000000031645,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-02,5.817199764253559,323.7233865966692,208.9216712036099,3.726394170753728,336.3021256098145,46.76814042682004,101133.7905,35.84199914554288,36.35630892928805,295.6942684326065,0.4767598904373903,433.0041442870393,24.71530447389155,-3.163009060862162,24135.0546875,Ghusuri,162.64125,0.8036000000178596,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-03,5.840859800340867,313.6471850585607,209.5391683960011,3.437327917094325,297.3276016841131,46.50170086688633,101172.5763437501,31.14775004580421,32.75603405745697,295.0939185790901,0.4850981408365125,427.1047817382014,24.88588741304136,-2.94045661068235,24135.0078125,Ghusuri,207.9717391304348,0.5971433401091484,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-04,5.868289844515042,310.4931303710844,210.9357639160122,3.995907069199686,290.761302245684,47.31633400744677,101223.46446875,29.89104972080608,31.48103185256316,294.7279577636615,0.7932038722042074,424.6338173827387,25.17107948304774,-3.219318687440502,24135.0703125,Ghusuri,179.83,0.6932999999965692,0.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-05,5.879559917452046,312.6881107177848,210.0934436035068,3.942751342765582,303.5340888667777,44.95386312883809,101271.02515625,32.25715046696661,32.18554386887635,294.6325443115144,0.9242077481733776,425.7671129149773,25.07945613099632,-3.17490480518509,24134.796875,Ghusuri,154.1716666666667,0.8029999999846968,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-06,5.835979951860807,318.986453979488,206.5952725219688,4.462064537040296,366.0253947748239,41.74906004350683,101135.62384375,37.91829940799487,37.91181883225123,294.3964125976474,0.8541919434069729,426.6139177245491,24.50744788362184,-3.422029279710969,24135.1796875,Ghusuri,155.82,0.84280000001028,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-07,5.743530071260668,315.4155489501958,192.3791431884908,3.794923210137181,331.1570449214581,38.38329639450762,101130.02525,33.85714929966303,32.96550891100147,293.8890928954989,0.5420881040077827,422.2905444335353,22.51967193605296,-3.070054745675292,24134.908203125,Ghusuri,180.1595833333333,0.8126448765203552,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-08,5.778869911196384,324.6721264648579,191.9886280517194,2.599421304699488,274.5302888181225,36.68730040755845,101191.63234375,39.25539961247643,37.6730974425014,293.9352036132722,0.3104476927509064,424.2751549071692,22.58223221589095,-2.407439220429925,24135.0234375,Ghusuri,164.7083333333333,0.4453646868467539,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-09,5.773799831392799,330.0652832031197,200.530170166017,2.829064290042913,314.4629780270463,35.10402480330555,101130.490125,46.13509953313022,43.80916426076646,294.946041259757,-0.2227256911127917,429.2438902587329,23.52113519288813,-2.591186243058599,24135.07421875,Ghusuri,186.29875,0.8140000000051342,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-10,5.679720054629488,344.030969482394,188.449528015144,2.945748719210775,313.1043032222485,34.15050732436185,101131.2280625,43.41964965824896,40.96234402457275,295.706100097648,0.0144567095325195,434.6215583495502,21.81337609865176,-2.656108214380166,24135.134765625,Ghusuri,165.6729166666667,0.3831601947547309,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-11,5.767040039065289,335.8266357421815,198.3896485595671,2.726326214788532,292.0182976072305,34.99514087691637,101149.16190625,38.67034948734455,39.94250326529712,296.1889304199127,0.1415166379199439,436.2915734862727,23.26111952211163,-2.4437355442074,24135.15234375,Ghusuri,187.1504545454546,0.7847500000053615,0.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-12,5.764539981844901,337.0785068359186,197.6801085815415,2.631690167427295,301.971233276233,36.37639623275911,101116.9091875001,33.18724968722472,38.81172998038633,296.3705898437404,0.1284773169749322,437.0704273680984,23.17343134309614,-2.11877918672923,24135.09375,Ghusuri,215.8330434782609,0.8835999999921218,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-13,5.718609748843301,349.347102416968,194.0504988403306,2.674403139112369,295.0197153317121,36.52642735306212,101151.8831562501,31.57219987490469,41.590932464518,296.8799511718648,0.2742999700294976,441.3920573729779,22.56648016359168,-2.165516791822894,24135.25390625,Ghusuri,252.7025,0.815700000005898,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-14,5.763430084231675,338.7516380614917,196.420376770022,2.989273754114758,331.615682982751,37.36772804276188,101184.9746875001,27.21225000002798,39.39123530567335,296.3902468261607,0.1803005025988793,438.7829764403575,23.00254387666661,-2.486797646523362,24134.890625,Ghusuri,214.2858333333333,0.7136239409446716,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-15,5.800709877017454,320.9072752685169,199.0458792724642,3.877722858422149,364.9650688469913,37.1868655931175,101103.1106875001,24.92364974977956,38.81733143600788,294.7706916503794,0.698327835560549,428.9191851805845,23.47991191103017,-3.040677408220837,24134.890625,Ghusuri,216.8291666666667,0.4521617772277785,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-16,5.932539819720732,299.3900150146172,207.7036511230477,4.055181228629099,322.3600031731344,35.86244080368179,101126.6964375,23.95709993746334,38.84725950606604,293.1427337646365,0.8058890821942487,418.9819852294104,25.02728807832846,-3.264426793100043,24135.0625,Ghusuri,187.9745833333334,0.3849999999948327,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-17,5.932240026477277,296.5136254882589,206.988956298828,3.378412858956781,294.5681765131236,34.10723094191687,101197.7465,25.00395023348144,37.55184835800529,292.7980897216698,0.8132952475536119,416.2550048827409,24.9545843506063,-2.806225891114406,24135.0,Ghusuri,213.2466666666667,0.671499999999182,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-18,5.846639896396077,320.7320302734455,200.0722249145419,2.402377849573079,322.832823119906,28.58616037761822,101173.226875,42.98405021671874,45.32599494926404,293.800335815422,0.5993033107501081,423.8914097899838,23.77930395509658,-2.070551299095362,24135.09765625,Ghusuri,226.8890909090909,0.6568262994282803,0.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-19,5.830260076526228,332.1373276367139,195.6604029540976,2.237277428623236,370.6920661618315,28.27419342052988,101058.99571875,45.09469911197856,46.97429609672263,294.6171320800705,1.20674329089934,430.3509768065886,23.1924879150582,-1.660999897959133,24135.052734375,Ghusuri,187.60625,0.6621564984287036,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-20,5.856680019382043,324.2165805664139,199.6538015136672,2.39600814151333,399.0645156247275,30.4302872315732,101022.27040625,38.2792499085084,44.54629850760629,294.5495072021408,0.4910059404366011,429.3531394042459,23.77020075990708,-2.009693210603156,24134.92578125,Ghusuri,242.9504545454545,0.759765505790993,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-21,5.835149974826326,323.702275512713,198.0694803466701,2.656383396145864,363.2583526608592,29.56670393383546,101082.2991875,38.27359962468101,44.27019441215621,294.4129150390542,0.7776869831086148,428.0457863769028,23.51872811128553,-2.324768810274238,24135.0390625,Ghusuri,273.9604166666667,0.6478612363371492,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-22,5.940640005115606,327.1441658935345,158.913710754518,2.471473562238988,290.2151241454733,26.29673007976992,101034.95859375,32.24544904329824,27.36538455960232,294.5616108398364,1.235901476382863,421.71698596187,19.03242462161271,-1.773859294892282,24135.04296875,Ghusuri,248.47,0.6211542427554599,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-23,5.826560127262011,318.7301195068209,194.5010669555994,3.009929920192146,281.0777362058288,31.41005113996827,101124.2338750001,28.67774957278518,36.34175195306496,294.729876464834,-0.4265997052201695,425.0273403319728,23.10287152102027,-2.369611206057039,24134.94140625,Ghusuri,215.7716666666667,0.5462000000213562,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-24,5.864850021365939,327.0962929687292,199.3043476562482,2.491794474601424,260.8412128294217,31.59454644788798,101157.6957500001,32.64444996645224,38.44876950067643,295.2232708740141,0.4363658295866303,431.3058599852789,23.77805584718873,-0.927772696497578,24134.876953125,Ghusuri,226.212380952381,0.8467999999918112,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-25,5.809700004581283,344.5791999511655,195.3113710937468,3.769097932810512,367.3534716793624,30.68114135754915,101233.6512812501,48.45320050050175,42.07668312063653,296.3299210205024,1.01297180724056,440.2524522704618,23.09186397554512,2.599215525627004,24134.8203125,Ghusuri,115.9004166666667,0.877717820920148,0.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-26,5.795669868472901,352.4875639648318,194.0352217407191,3.428863664617982,355.4698529047117,28.13325898754144,101367.741625,55.18335029603716,45.90457579033177,296.623264648432,2.234914863585937,445.6263717040656,22.88657575227849,1.367688545225699,24135.00390625,Ghusuri,70.15863636363636,0.8784000000141639,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-27,5.778019941333701,361.1093453369048,192.4947532348592,3.786172658916575,371.8815082998283,29.50579093945404,101293.2761875001,54.24084881593338,51.61047108452361,297.0493615722595,2.142805964471734,446.3308238524979,22.64734412386052,-0.5466664161389159,23988.87771094498,Ghusuri,92.12708333333336,0.8426593184471115,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-28,5.822430082324983,334.5595832519432,195.9653411865169,4.713386438365861,366.6820930168483,34.14967953505359,101418.41259375,34.12414853671832,49.24320375047147,294.6068168945224,0.3366805568929172,433.3281857909572,23.243311836263,-3.370316007614763,24134.974609375,Ghusuri,146.4608333333333,0.7517999999999558,1.940000022704166e-08,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-29,5.917539953235701,306.019160156229,202.8874897460928,3.579734712595825,347.3666057119597,31.40831341566033,101610.5510312501,30.2044004669495,47.20667002855184,292.5922427978409,0.7093643288607887,417.4820339354722,24.43568852236124,-2.734508066178538,24134.88671875,Ghusuri,131.4404166666667,0.7601500000067336,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-30,5.880450057987337,313.1146701659942,200.7607207641599,2.181829500196276,330.1621884757488,29.94064943707353,101638.0382187501,30.58175004580787,49.42736853016221,292.7459130859269,1.037628302574412,417.8759707030548,24.04797589876509,-1.42769652700427,24135.04296875,Ghusuri,187.7108333333333,0.7551377415657043,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.61200000000044,88.34700000000166,2022-12-31,5.886009922031565,321.2423469238095,201.5384740600572,2.044911173820142,284.1706423336288,27.12223599254454,101602.5565000001,36.53475157167929,42.64214828487805,293.6927733154196,0.3888583959332174,428.5515074462159,24.1674002685772,-1.381461680411756,24135.048828125,Ghusuri,172.4041666666667,0.8005701303482056,0.0,-2.4492935982947064e-16,1.0,1,1,0,0,1,0,0,1,0
22.56900000000039,88.28000000000134,2022-11-30,7.270760313035488,372.0074077148348,222.1998095703084,3.912117908473561,375.5506868891962,43.94200100725881,101174.83496875,42.38319828798785,58.06382276904593,297.7082385253836,0.5136937475211397,457.9661406249588,24.51382756043698,-2.941797279358966,24135.005859375,Padmapukur,70.07166666666667,0.3907500000042604,0.0,-0.5000000000000004,0.8660254037844384,1,1,0,0,1,0,0,1,0
